,date,platform,marketing_channel,campaign_id,source_country,countries,total_impressions,total_clicks,total_app_installs,total_conversions,total_marketing_spend,total_revenue,ROAS,CPA,CPI,CPM,CR,CTR,platform_campaign
131,2023-11-07,ios,Channel C,1023678230,DE,DE,79,12,13,1,10.49,61.59,5.871306005719734,10.49,0.806923076923077,132.78481012658227,8.333333333333332,15.18987341772152,Channel C - ios - DE - 1023678230
132,2023-11-07,ios,Channel C,1023835841,DE,DE,1315,712,454,68,589.64,2183.72,3.7034800895461637,8.671176470588236,1.2987665198237885,448.3954372623574,9.550561797752808,54.144486692015214,Channel C - ios - DE - 1023835841
133,2023-11-07,ios,Channel C,1256454484,US,US,1016,50,18,1,70.81,37.26,0.5261968648495975,70.81,3.933888888888889,69.69488188976378,2.0,4.921259842519685,Channel C - ios - US - 1256454484
134,2023-11-07,ios,Channel C,1410804754,US,US,98,10,4,0,25.39,0.0,0.0,,6.3475,259.0816326530612,0.0,10.204081632653061,Channel C - ios - US - 1410804754
135,2023-11-07,ios,Channel C,1411644825,US,US,25,8,3,0,11.33,0.0,0.0,,3.776666666666667,453.2,0.0,32.0,Channel C - ios - US - 1411644825
136,2023-11-07,ios,Channel C,1412537821,DE,DE,774,191,142,14,331.06,523.19,1.5803479731770678,23.647142857142857,2.331408450704225,427.7260981912145,7.329842931937172,24.67700258397933,Channel C - ios - DE - 1412537821
137,2023-11-08,android,Channel A,13570876685,DE,DE,46432,1233,586,42,1017.87,1466.29,1.4405474176466542,24.235,1.7369795221843003,21.9217350103377,3.40632603406326,2.6554962095106824,Channel A - android - DE - 13570876685
138,2023-11-08,android,Channel B,6154573222815,DE,DE,1126,2,2,0,21.83,0.0,0.0,,10.915,19.387211367673178,0.0,0.17761989342806395,Channel B - android - DE - 6154573222815
139,2023-11-08,android,Channel B,6318246682215,US,US,5811,58,32,2,127.63,55.89,0.43790644832719583,63.815,3.9884375,21.96351746687317,3.4482758620689653,0.9981070383754947,Channel B - android - US - 6318246682215
140,2023-11-08,android,Channel B,6349421515615,DE,DE,33839,160,79,1,211.93,49.69,0.23446420988062094,211.93,2.6826582278481013,6.262891929430539,0.625,0.4728272112060049,Channel B - android - DE - 6349421515615
141,2023-11-08,android,Channel B,6411365672615,US,US,3044,29,18,1,42.88,18.63,0.4344682835820895,42.88,2.3822222222222225,14.086727989487516,3.4482758620689653,0.9526938239159002,Channel B - android - US - 6411365672615
142,2023-11-08,android,Channel B,6521163384215,DE,DE,32404,146,73,3,215.26,129.31,0.6007154139180526,71.75333333333333,2.9487671232876713,6.643007036168374,2.054794520547945,0.4505616590544377,Channel B - android - DE - 6521163384215
143,2023-11-08,android,Channel B,6521369294215,US,US,2883,13,11,2,50.56,55.89,1.1054193037974682,25.28,4.596363636363637,17.537287547693374,15.384615384615385,0.4509191814082553,Channel B - android - US - 6521369294215
144,2023-11-08,android,Channel E,1763164645253137,DE,DE,57883,238,36,0,65.04,0.0,0.0,,1.8066666666666669,1.1236459755023065,0.0,0.41117426532833473,Channel E - android - DE - 1763164645253137
145,2023-11-08,android,Channel E,1769120303953937,DE,DE,214147,228,59,5,406.18,209.36,0.5154365059825693,81.236,6.884406779661017,1.8967344861240178,2.1929824561403506,0.1064689208814506,Channel E - android - DE - 1769120303953937
146,2023-11-08,iOS,Channel B,6492364605815,DE,DE,64299,284,0,0,601.11,0.0,0.0,,,9.348667941958661,0.0,0.441686495901958,Channel B - iOS - DE - 6492364605815
147,2023-11-08,ios,Channel C,1023570237,DE,DE,338,26,9,2,33.58,79.88,2.378796902918404,16.79,3.731111111111111,99.3491124260355,7.6923076923076925,7.6923076923076925,Channel C - ios - DE - 1023570237
148,2023-11-08,ios,Channel C,1023585396,US,US,1453,134,75,5,308.46,130.4,0.42274525059975365,61.69199999999999,4.1128,212.2918100481762,3.731343283582089,9.222298692360633,Channel C - ios - US - 1023585396
149,2023-11-08,ios,Channel C,1023655231,US,US,296,116,58,7,139.62,158.34,1.1340782122905029,19.945714285714285,2.407241379310345,471.6891891891892,6.0344827586206895,39.189189189189186,Channel C - ios - US - 1023655231
150,2023-11-08,ios,Channel C,1023678230,DE,DE,61,14,7,2,15.9,49.72,3.1270440251572325,7.95,2.2714285714285714,260.655737704918,14.285714285714285,22.950819672131146,Channel C - ios - DE - 1023678230
151,2023-11-08,ios,Channel C,1023835841,DE,DE,1374,765,460,67,626.57,1970.73,3.1452670890722505,9.351791044776121,1.362108695652174,456.018922852984,8.758169934640522,55.67685589519651,Channel C - ios - DE - 1023835841
152,2023-11-08,ios,Channel C,1256454484,US,US,938,48,22,1,65.12,18.63,0.28608722358722355,65.12,2.9600000000000004,69.42430703624734,2.083333333333333,5.11727078891258,Channel C - ios - US - 1256454484
153,2023-11-08,ios,Channel C,1410804754,US,US,88,6,3,0,18.02,0.0,0.0,,6.006666666666667,204.77272727272728,0.0,6.8181818181818175,Channel C - ios - US - 1410804754
154,2023-11-08,ios,Channel C,1411644825,US,US,22,10,2,0,17.96,0.0,0.0,,8.98,816.3636363636364,0.0,45.45454545454545,Channel C - ios - US - 1411644825
155,2023-11-08,ios,Channel C,1412537821,DE,DE,790,172,114,16,304.27,508.87,1.6724290925822463,19.016875,2.669035087719298,385.1518987341772,9.30232558139535,21.772151898734176,Channel C - ios - DE - 1412537821
156,2023-11-09,android,Channel A,13570876685,DE,DE,45481,1147,569,48,1049.12,1554.74,1.4819467744395305,21.856666666666666,1.8437961335676625,23.06721488093929,4.184829991281604,2.5219322354389746,Channel A - android - DE - 13570876685
157,2023-11-09,android,Channel B,6154573222815,DE,DE,934,5,0,0,22.06,0.0,0.0,,,23.61884368308351,0.0,0.5353319057815845,Channel B - android - DE - 6154573222815
158,2023-11-09,android,Channel B,6318246682215,US,US,5969,50,23,0,130.53,0.0,0.0,,5.675217391304348,21.867984587033007,0.0,0.8376612497905846,Channel B - android - US - 6318246682215
159,2023-11-09,android,Channel B,6349421515615,DE,DE,33150,142,67,3,212.48,85.04,0.40022590361445787,70.82666666666667,3.1713432835820896,6.409653092006033,2.112676056338028,0.4283559577677225,Channel B - android - DE - 6349421515615
160,2023-11-09,android,Channel B,6411365672615,US,US,2335,19,11,2,31.8,37.4,1.1761006289308176,15.9,2.890909090909091,13.618843683083512,10.526315789473683,0.8137044967880086,Channel B - android - US - 6411365672615
161,2023-11-09,android,Channel B,6521163384215,DE,DE,22410,94,48,3,155.43,116.81,0.7515280190439426,51.81,3.238125,6.93574297188755,3.1914893617021276,0.4194556001784917,Channel B - android - DE - 6521163384215
162,2023-11-09,android,Channel B,6521369294215,US,US,1494,19,8,1,29.61,18.7,0.6315433975008443,29.61,3.70125,19.819277108433734,5.263157894736842,1.2717536813922357,Channel B - android - US - 6521369294215
163,2023-11-09,android,Channel E,1763164645253137,DE,DE,56875,247,37,0,67.91,0.0,0.0,,1.8354054054054054,1.194021978021978,0.0,0.43428571428571433,Channel E - android - DE - 1763164645253137
164,2023-11-09,android,Channel E,1769120303953937,DE,DE,192344,174,53,8,417.91,244.13,0.5841688401809001,52.23875,7.885094339622642,2.1727217901260243,4.597701149425287,0.09046292060059061,Channel E - android - DE - 1769120303953937
165,2023-11-09,iOS,Channel B,6492364605815,DE,DE,57931,243,1,0,511.54,0.0,0.0,,511.54,8.830160017952391,0.0,0.4194645353955567,Channel B - iOS - DE - 6492364605815
166,2023-11-09,ios,Channel C,1023570237,DE,DE,296,14,7,2,16.13,55.21,3.422814631122133,8.065,2.3042857142857143,54.49324324324324,14.285714285714285,4.72972972972973,Channel C - ios - DE - 1023570237
167,2023-11-09,ios,Channel C,1023585396,US,US,1413,132,60,7,308.72,144.01,0.46647447525265606,44.10285714285715,5.145333333333334,218.48549186128807,5.303030303030303,9.341825902335456,Channel C - ios - US - 1023585396
168,2023-11-09,ios,Channel C,1023655231,US,US,413,138,61,7,181.72,168.33,0.9263152102135154,25.96,2.979016393442623,440.0,5.072463768115942,33.41404358353511,Channel C - ios - US - 1023655231
169,2023-11-09,ios,Channel C,1023678230,DE,DE,58,8,5,1,7.66,50.04,6.532637075718015,7.66,1.532,132.06896551724137,12.5,13.793103448275861,Channel C - ios - DE - 1023678230
170,2023-11-09,ios,Channel C,1023835841,DE,DE,1224,696,427,56,555.98,1842.45,3.313878197057448,9.928214285714287,1.3020608899297423,454.2320261437909,8.045977011494253,56.86274509803921,Channel C - ios - DE - 1023835841
171,2023-11-09,ios,Channel C,1256454484,US,US,277,20,7,0,30.14,0.0,0.0,,4.305714285714286,108.8086642599278,0.0,7.2202166064981945,Channel C - ios - US - 1256454484
172,2023-11-09,ios,Channel C,1410804754,US,US,90,4,2,0,11.75,0.0,0.0,,5.875,130.55555555555557,0.0,4.444444444444445,Channel C - ios - US - 1410804754
173,2023-11-09,ios,Channel C,1411644825,US,US,31,9,4,1,19.36,37.41,1.9323347107438016,19.36,4.84,624.516129032258,11.11111111111111,29.03225806451613,Channel C - ios - US - 1411644825
174,2023-11-09,ios,Channel C,1412537821,DE,DE,592,130,98,10,218.97,335.84,1.5337260811983375,21.897,2.234387755102041,369.8817567567568,7.6923076923076925,21.95945945945946,Channel C - ios - DE - 1412537821
175,2023-11-10,android,Channel A,13570876685,DE,DE,61640,1099,533,46,1064.42,1423.54,1.3373856184588788,23.139565217391304,1.9970356472795499,17.268332251784557,4.185623293903549,1.782933160285529,Channel A - android - DE - 13570876685
176,2023-11-10,android,Channel B,6154573222815,DE,DE,865,3,0,0,20.85,0.0,0.0,,,24.10404624277457,0.0,0.3468208092485549,Channel B - android - DE - 6154573222815
177,2023-11-10,android,Channel B,6318246682215,US,US,6113,41,22,4,128.3,131.14,1.022135619641465,32.075,5.831818181818182,20.98805823654507,9.75609756097561,0.6707017830852282,Channel B - android - US - 6318246682215
178,2023-11-10,android,Channel B,6349421515615,DE,DE,32704,136,67,2,209.97,20.42,0.09725198837929229,104.985,3.1338805970149255,6.420315557729942,1.4705882352941175,0.4158512720156555,Channel B - android - DE - 6349421515615
179,2023-11-10,android,Channel B,6411365672615,US,US,2740,22,18,1,41.65,18.73,0.4496998799519808,41.65,2.3138888888888887,15.200729927007298,4.545454545454546,0.8029197080291971,Channel B - android - US - 6411365672615
180,2023-11-10,android,Channel B,6521163384215,DE,DE,38526,106,47,2,250.05,60.73,0.242871425714857,125.025,5.320212765957447,6.490422052639777,1.8867924528301887,0.2751388672584748,Channel B - android - DE - 6521163384215
181,2023-11-10,android,Channel B,6521369294215,US,US,2385,27,11,0,47.52,0.0,0.0,,4.32,19.924528301886795,0.0,1.1320754716981132,Channel B - android - US - 6521369294215
182,2023-11-10,android,Channel B,6522037041415,US,US,1298,13,5,0,30.86,0.0,0.0,,6.172,23.775038520801235,0.0,1.0015408320493067,Channel B - android - US - 6522037041415
183,2023-11-10,android,Channel E,1763164645253137,DE,DE,55902,320,36,1,71.64,50.01,0.698073701842546,71.64,1.99,1.2815283889664053,0.3125,0.5724303244964402,Channel E - android - DE - 1763164645253137
184,2023-11-10,android,Channel E,1769120303953937,DE,DE,230599,218,41,8,419.67,408.13,0.9725022041127552,52.45875,10.235853658536586,1.819912488779223,3.669724770642202,0.09453640301996105,Channel E - android - DE - 1769120303953937
185,2023-11-10,iOS,Channel B,6492364605815,DE,DE,41011,149,1,0,304.87,0.0,0.0,,304.87,7.4338592085050355,0.0,0.3633171588110507,Channel B - iOS - DE - 6492364605815
186,2023-11-10,ios,Channel C,1023570237,DE,DE,553,12,2,0,13.32,0.0,0.0,,6.66,24.086799276672693,0.0,2.1699819168173597,Channel C - ios - DE - 1023570237
187,2023-11-10,ios,Channel C,1023585396,US,US,1639,132,46,5,312.5,112.39,0.359648,62.5,6.793478260869565,190.66503965832825,3.787878787878788,8.053691275167784,Channel C - ios - US - 1023585396
188,2023-11-10,ios,Channel C,1023655231,US,US,343,120,53,3,180.72,37.45,0.2072266489597167,60.24,3.409811320754717,526.8804664723033,2.5,34.98542274052478,Channel C - ios - US - 1023655231
189,2023-11-10,ios,Channel C,1023678230,DE,DE,42,3,2,0,4.44,0.0,0.0,,2.22,105.71428571428572,0.0,7.142857142857142,Channel C - ios - DE - 1023678230
190,2023-11-10,ios,Channel C,1023835841,DE,DE,1385,737,427,62,571.31,1889.64,3.307556317935972,9.214677419354837,1.3379625292740045,412.49819494584835,8.412483039348711,53.2129963898917,Channel C - ios - DE - 1023835841
191,2023-11-10,ios,Channel C,1256454484,US,US,290,18,3,0,23.73,0.0,0.0,,7.91,81.82758620689656,0.0,6.206896551724138,Channel C - ios - US - 1256454484
192,2023-11-10,ios,Channel C,1410804754,US,US,76,11,4,0,30.95,0.0,0.0,,7.7375,407.2368421052632,0.0,14.473684210526317,Channel C - ios - US - 1410804754
193,2023-11-10,ios,Channel C,1411644825,US,US,13,7,1,0,15.27,0.0,0.0,,15.27,1174.6153846153845,0.0,53.84615384615385,Channel C - ios - US - 1411644825
194,2023-11-10,ios,Channel C,1412537821,DE,DE,557,109,72,3,189.09,125.07,0.6614310645724257,63.03,2.62625,339.47935368043085,2.7522935779816518,19.569120287253142,Channel C - ios - DE - 1412537821
195,2023-11-11,android,Channel A,13570876685,DE,DE,58784,1167,562,67,993.78,1695.7,1.7063132685302582,14.832537313432836,1.7682918149466191,16.90562057702776,5.741216795201371,1.9852340772999455,Channel A - android - DE - 13570876685
196,2023-11-11,android,Channel B,6154573222815,DE,DE,844,4,2,0,19.45,0.0,0.0,,9.725,23.045023696682463,0.0,0.47393364928909953,Channel B - android - DE - 6154573222815
197,2023-11-11,android,Channel B,6318246682215,US,US,6811,41,35,1,138.12,18.71,0.13546191717347233,138.12,3.9462857142857146,20.278960505065335,2.4390243902439024,0.6019674056673029,Channel B - android - US - 6318246682215
198,2023-11-11,android,Channel B,6349421515615,DE,DE,39489,122,82,2,219.33,40.09,0.18278393288651804,109.665,2.6747560975609757,5.554204968472233,1.639344262295082,0.30894679531008634,Channel B - android - DE - 6349421515615
199,2023-11-11,android,Channel B,6411365672615,US,US,3179,20,13,2,44.74,56.14,1.2548055431381313,22.37,3.4415384615384617,14.073608052846808,10.0,0.6291286568103177,Channel B - android - US - 6411365672615
200,2023-11-11,android,Channel B,6521163384215,DE,DE,42623,156,78,1,247.85,50.13,0.20225943110752473,247.85,3.1775641025641024,5.814935598151233,0.641025641025641,0.36599957769279495,Channel B - android - DE - 6521163384215
201,2023-11-11,android,Channel B,6521369294215,US,US,2574,22,17,0,51.51,0.0,0.0,,3.03,20.01165501165501,0.0,0.8547008547008548,Channel B - android - US - 6521369294215
202,2023-11-11,android,Channel B,6522037041415,US,US,2165,33,17,0,41.43,0.0,0.0,,2.4370588235294117,19.136258660508084,0.0,1.5242494226327945,Channel B - android - US - 6522037041415
203,2023-11-11,android,Channel E,1763164645253137,DE,DE,48646,300,42,0,71.18,0.0,0.0,,1.694761904761905,1.4632241088681497,0.0,0.6167002425687621,Channel E - android - DE - 1763164645253137
204,2023-11-11,android,Channel E,1769120303953937,DE,DE,204073,252,50,4,415.73,60.13,0.14463714430038727,103.9325,8.3146,2.0371631720021757,1.5873015873015872,0.12348522342495087,Channel E - android - DE - 1769120303953937
205,2023-11-11,iOS,Channel B,6492364605815,DE,DE,37595,160,1,0,284.86,0.0,0.0,,284.86,7.577071419071686,0.0,0.42558850911025403,Channel B - iOS - DE - 6492364605815
206,2023-11-11,ios,Channel C,1023570237,DE,DE,558,25,10,0,33.43,0.0,0.0,,3.343,59.91039426523297,0.0,4.480286738351254,Channel C - ios - DE - 1023570237
207,2023-11-11,ios,Channel C,1023585396,US,US,1468,138,70,6,314.49,149.7,0.47600877611370784,52.415,4.492714285714285,214.23024523160763,4.3478260869565215,9.400544959128066,Channel C - ios - US - 1023585396
208,2023-11-11,ios,Channel C,1023655231,US,US,370,120,39,6,184.34,93.54,0.5074319192795921,30.723333333333333,4.726666666666667,498.2162162162162,5.0,32.432432432432435,Channel C - ios - US - 1023655231
209,2023-11-11,ios,Channel C,1023678230,DE,DE,24,3,3,0,2.98,0.0,0.0,,0.9933333333333333,124.16666666666666,0.0,12.5,Channel C - ios - DE - 1023678230
210,2023-11-11,ios,Channel C,1023835841,DE,DE,1629,831,489,82,699.17,1825.29,2.6106526309767295,8.526463414634145,1.4297955010224948,429.2019643953345,9.8676293622142,51.01289134438306,Channel C - ios - DE - 1023835841
211,2023-11-11,ios,Channel C,1256454484,US,US,376,21,8,1,30.16,18.71,0.6203580901856764,30.16,3.77,80.2127659574468,4.761904761904762,5.585106382978723,Channel C - ios - US - 1256454484
212,2023-11-11,ios,Channel C,1410804754,US,US,81,6,6,1,15.32,9.35,0.6103133159268929,15.32,2.5533333333333332,189.1358024691358,16.666666666666664,7.4074074074074066,Channel C - ios - US - 1410804754
213,2023-11-11,ios,Channel C,1411644825,US,US,13,6,0,0,13.8,0.0,0.0,,,1061.5384615384614,0.0,46.15384615384615,Channel C - ios - US - 1411644825
214,2023-11-11,ios,Channel C,1412537821,DE,DE,551,97,66,11,151.98,251.23,1.6530464534807212,13.816363636363635,2.3027272727272727,275.82577132486387,11.34020618556701,17.604355716878402,Channel C - ios - DE - 1412537821
215,2023-11-12,android,Channel A,13570876685,DE,DE,54442,1333,718,65,1141.74,2113.25,1.850903007690017,17.56523076923077,1.59016713091922,20.971676279343153,4.876219054763691,2.448477278571691,Channel A - android - DE - 13570876685
216,2023-11-12,android,Channel B,6154573222815,DE,DE,1093,5,0,0,23.85,0.0,0.0,,,21.820677035681612,0.0,0.4574565416285453,Channel B - android - DE - 6154573222815
217,2023-11-12,android,Channel B,6318246682215,US,US,6241,46,22,0,134.66,0.0,0.0,,6.120909090909091,21.576670405383755,0.0,0.7370613683704534,Channel B - android - US - 6318246682215
218,2023-11-12,android,Channel B,6349421515615,DE,DE,38235,135,97,3,227.05,91.07,0.4011010790574763,75.68333333333334,2.340721649484536,5.938276448280371,2.2222222222222223,0.3530796390741467,Channel B - android - DE - 6349421515615
219,2023-11-12,android,Channel B,6411365672615,US,US,3307,18,10,0,42.63,0.0,0.0,,4.263,12.89083761717569,0.0,0.5442999697611128,Channel B - android - US - 6411365672615
220,2023-11-12,android,Channel B,6521163384215,DE,DE,38123,151,68,2,224.72,99.98,0.4449092203631186,112.36,3.304705882352941,5.894604307111193,1.3245033112582782,0.39608635207092835,Channel B - android - DE - 6521163384215
221,2023-11-12,android,Channel B,6521369294215,US,US,1816,18,9,0,38.51,0.0,0.0,,4.278888888888889,21.205947136563875,0.0,0.9911894273127754,Channel B - android - US - 6521369294215
222,2023-11-12,android,Channel B,6522037041415,US,US,1636,33,22,0,36.93,0.0,0.0,,1.6786363636363637,22.573349633251834,0.0,2.0171149144254277,Channel B - android - US - 6522037041415
223,2023-11-12,android,Channel E,1763164645253137,DE,DE,51208,236,50,0,70.78,0.0,0.0,,1.4156,1.3822059053272926,0.0,0.46086548976722386,Channel E - android - DE - 1763164645253137
224,2023-11-12,android,Channel E,1769120303953937,DE,DE,287828,326,71,4,426.44,90.06,0.21119031985742426,106.61,6.006197183098592,1.4815792765123617,1.2269938650306749,0.11326208707978377,Channel E - android - DE - 1769120303953937
225,2023-11-12,iOS,Channel B,6492364605815,DE,DE,38882,130,0,0,286.16,0.0,0.0,,,7.359703718944499,0.0,0.33434494110385266,Channel B - iOS - DE - 6492364605815
226,2023-11-12,ios,Channel C,1023570237,DE,DE,1688,73,26,2,101.15,75.03,0.741769649036085,50.575,3.8903846153846158,59.922985781990526,2.73972602739726,4.3246445497630335,Channel C - ios - DE - 1023570237
227,2023-11-12,ios,Channel C,1023585396,US,US,1407,139,76,5,313.48,149.37,0.47648972821232616,62.696000000000005,4.124736842105263,222.80028429282163,3.597122302158273,9.879175550817342,Channel C - ios - US - 1023585396
228,2023-11-12,ios,Channel C,1023655231,US,US,372,116,52,2,137.5,28.0,0.20363636363636364,68.75,2.644230769230769,369.6236559139785,1.7241379310344827,31.182795698924732,Channel C - ios - US - 1023655231
229,2023-11-12,ios,Channel C,1023678230,DE,DE,53,7,3,0,11.08,0.0,0.0,,3.6933333333333334,209.0566037735849,0.0,13.20754716981132,Channel C - ios - DE - 1023678230
230,2023-11-12,ios,Channel C,1023835841,DE,DE,1681,904,556,73,715.67,2404.27,3.3594673522712983,9.803698630136985,1.2871762589928057,425.74063057703745,8.075221238938052,53.77751338488994,Channel C - ios - DE - 1023835841
231,2023-11-12,ios,Channel C,1256454484,US,US,467,30,7,0,38.14,0.0,0.0,,5.448571428571428,81.67023554603854,0.0,6.423982869379015,Channel C - ios - US - 1256454484
232,2023-11-12,ios,Channel C,1410804754,US,US,92,10,2,0,22.21,0.0,0.0,,11.105,241.41304347826087,0.0,10.869565217391305,Channel C - ios - US - 1410804754
233,2023-11-12,ios,Channel C,1411644825,US,US,16,8,2,0,11.99,0.0,0.0,,5.995,749.375,0.0,50.0,Channel C - ios - US - 1411644825
234,2023-11-12,ios,Channel C,1412537821,DE,DE,877,153,103,12,263.14,330.78,1.2570494793645968,21.92833333333333,2.554757281553398,300.04561003420747,7.8431372549019605,17.44583808437856,Channel C - ios - DE - 1412537821
235,2023-11-13,android,Channel A,13570876685,DE,DE,47712,1224,701,67,1078.06,2113.8,1.9607442999462,16.090447761194028,1.537888730385164,22.59515425888665,5.473856209150327,2.5653923541247488,Channel A - android - DE - 13570876685
236,2023-11-13,android,Channel B,6154573222815,DE,DE,968,1,1,0,21.42,0.0,0.0,,21.42,22.12809917355372,0.0,0.10330578512396695,Channel B - android - DE - 6154573222815
237,2023-11-13,android,Channel B,6318246682215,US,US,6146,57,33,3,130.69,93.56,0.7158925702043003,43.56333333333333,3.9603030303030304,21.264236902050115,5.263157894736842,0.9274324764074195,Channel B - android - US - 6318246682215
238,2023-11-13,android,Channel B,6349421515615,DE,DE,38287,126,79,3,218.83,85.0,0.38842937440021935,72.94333333333334,2.77,5.7155170162196045,2.380952380952381,0.32909342596703844,Channel B - android - DE - 6349421515615
239,2023-11-13,android,Channel B,6411365672615,US,US,3321,21,14,3,44.63,65.48,1.4671745462693255,14.876666666666667,3.187857142857143,13.438723276121651,14.285714285714285,0.6323396567299007,Channel B - android - US - 6411365672615
240,2023-11-13,android,Channel B,6521163384215,DE,DE,38174,122,69,1,216.88,11.98,0.055237919586868314,216.88,3.1431884057971016,5.681353801016399,0.819672131147541,0.3195892492272227,Channel B - android - DE - 6521163384215
241,2023-11-13,android,Channel B,6521369294215,US,US,1987,22,12,0,41.5,0.0,0.0,,3.4583333333333335,20.885757423251132,0.0,1.1071967790639154,Channel B - android - US - 6521369294215
242,2023-11-13,android,Channel B,6522037041415,US,US,2048,39,19,1,46.59,37.42,0.8031766473492166,46.59,2.452105263157895,22.7490234375,2.564102564102564,1.904296875,Channel B - android - US - 6522037041415
243,2023-11-13,android,Channel E,1763164645253137,DE,DE,62707,267,33,0,70.64,0.0,0.0,,2.1406060606060606,1.126509002184764,0.0,0.42578978423461494,Channel E - android - DE - 1763164645253137
244,2023-11-13,android,Channel E,1769120303953937,DE,DE,182755,180,54,12,424.95,345.02,0.8119072832097893,35.4125,7.8694444444444445,2.3252441793658174,6.666666666666667,0.0984925173045881,Channel E - android - DE - 1769120303953937
245,2023-11-13,iOS,Channel B,6492364605815,DE,DE,42280,143,3,1,281.07,25.24,0.08979969402639912,281.07,93.69,6.647824030274362,0.6993006993006993,0.3382213812677389,Channel B - iOS - DE - 6492364605815
246,2023-11-13,ios,Channel C,1023570237,DE,DE,610,30,12,2,42.01,50.05,1.1913830040466555,21.005,3.500833333333333,68.8688524590164,6.666666666666667,4.918032786885246,Channel C - ios - DE - 1023570237
247,2023-11-13,ios,Channel C,1023585396,US,US,1590,132,71,11,311.85,271.29,0.8699374699374699,28.35,4.392253521126761,196.1320754716981,8.333333333333332,8.30188679245283,Channel C - ios - US - 1023585396
248,2023-11-13,ios,Channel C,1023655231,US,US,348,118,50,4,173.14,93.55,0.5403141966039043,43.285,3.4627999999999997,497.52873563218384,3.389830508474576,33.90804597701149,Channel C - ios - US - 1023655231
249,2023-11-13,ios,Channel C,1023678230,DE,DE,37,10,8,1,16.03,25.01,1.5601996257018091,16.03,2.00375,433.2432432432433,10.0,27.027027027027028,Channel C - ios - DE - 1023678230
250,2023-11-13,ios,Channel C,1023835841,DE,DE,1604,896,568,87,701.19,2866.44,4.087964745646686,8.059655172413795,1.2344894366197183,437.1508728179552,9.709821428571429,55.86034912718204,Channel C - ios - DE - 1023835841
251,2023-11-13,ios,Channel C,1256454484,US,US,1477,104,30,4,142.04,84.19,0.5927203604618417,35.51,4.734666666666667,96.16790792146242,3.8461538461538463,7.0412999322951935,Channel C - ios - US - 1256454484
252,2023-11-13,ios,Channel C,1410804754,US,US,112,7,1,0,19.37,0.0,0.0,,19.37,172.94642857142858,0.0,6.25,Channel C - ios - US - 1410804754
253,2023-11-13,ios,Channel C,1411644825,US,US,19,4,2,0,7.04,0.0,0.0,,3.52,370.5263157894737,0.0,21.052631578947366,Channel C - ios - US - 1411644825
254,2023-11-13,ios,Channel C,1412537821,DE,DE,776,159,113,13,250.21,442.9,1.7701131049918066,19.24692307692308,2.2142477876106197,322.4355670103093,8.176100628930817,20.489690721649485,Channel C - ios - DE - 1412537821
255,2023-11-14,android,Channel A,13570876685,DE,DE,51404,1107,553,57,1055.54,1901.26,1.8012202285086307,18.518245614035088,1.90875226039783,20.534199673177184,5.149051490514905,2.153528908256167,Channel A - android - DE - 13570876685
256,2023-11-14,android,Channel B,6154573222815,DE,DE,960,1,0,0,21.92,0.0,0.0,,,22.833333333333336,0.0,0.10416666666666667,Channel B - android - DE - 6154573222815
257,2023-11-14,android,Channel B,6318246682215,US,US,6320,52,26,2,135.8,37.38,0.2752577319587629,67.9,5.223076923076923,21.4873417721519,3.8461538461538463,0.8227848101265823,Channel B - android - US - 6318246682215
258,2023-11-14,android,Channel B,6349421515615,DE,DE,31703,111,76,3,212.85,131.47,0.6176650223161851,70.95,2.800657894736842,6.713875658455035,2.7027027027027026,0.35012459388701384,Channel B - android - DE - 6349421515615
259,2023-11-14,android,Channel B,6411365672615,US,US,3319,23,14,2,44.16,56.08,1.269927536231884,22.08,3.154285714285714,13.305212413377522,8.695652173913043,0.6929798131967461,Channel B - android - US - 6411365672615
260,2023-11-14,android,Channel B,6521163384215,DE,DE,31493,108,63,1,210.63,25.06,0.11897640412097042,210.63,3.3433333333333333,6.6881529228717485,0.9259259259259258,0.3429333502683136,Channel B - android - DE - 6521163384215
261,2023-11-14,android,Channel B,6521369294215,US,US,1886,30,11,1,37.77,18.69,0.4948371723590151,37.77,3.433636363636364,20.026511134676564,3.3333333333333335,1.5906680805938493,Channel B - android - US - 6521369294215
262,2023-11-14,android,Channel B,6522037041415,US,US,2363,48,28,0,55.32,0.0,0.0,,1.9757142857142858,23.4109183241642,0.0,2.031316123571731,Channel B - android - US - 6522037041415
263,2023-11-14,android,Channel E,1763164645253137,DE,DE,46976,188,44,0,68.66,0.0,0.0,,1.5604545454545453,1.4615974114441417,0.0,0.40020435967302453,Channel E - android - DE - 1763164645253137
264,2023-11-14,android,Channel E,1769120303953937,DE,DE,173369,167,51,6,411.8,172.83,0.41969402622632346,68.63333333333334,8.074509803921568,2.3752804711338245,3.592814371257485,0.09632633285074033,Channel E - android - DE - 1769120303953937
265,2023-11-14,iOS,Channel B,6492364605815,DE,DE,34326,125,1,0,274.93,0.0,0.0,,274.93,8.009380644409486,0.0,0.3641554506787858,Channel B - iOS - DE - 6492364605815
266,2023-11-14,ios,Channel C,1023570237,DE,DE,760,34,16,2,44.76,81.33,1.8170241286863271,22.38,2.7975,58.89473684210526,5.88235294117647,4.473684210526316,Channel C - ios - DE - 1023570237
267,2023-11-14,ios,Channel C,1023585396,US,US,1550,127,60,4,310.69,93.45,0.30078213009752486,77.6725,5.178166666666667,200.44516129032257,3.149606299212598,8.193548387096774,Channel C - ios - US - 1023585396
