date_dt,cost_sum_amount,day7_prediction,day90_prediction,day180_prediction,recycle_worths_90day,recycle_worths_180day,percentual_increase_14_to_90,day7_data,error_90,absolute_error_90,percentual_error_90
2023-06-01,5188.44,0.2106,3330.566750553293,16675630.1499473,3161.7016000000003,4164.2583,1.1299903117388836,1092.685464,16672468.4483473,168.86515055329255,0.050701626239810296
2023-06-02,5245.33,0.1631,2633.282217843735,13328999.018171998,2394.7758,3142.2735000000002,0.9538817883045432,855.513323,13326604.242371997,238.5064178437351,0.09057381553240285
2023-06-03,5212.25,0.2007,3214.7083587950738,16169408.415620085,2894.9523000000004,3433.1625999999997,0.9572733374210259,1046.098575,16166513.463320086,319.7560587950734,0.09946658393451382
2023-06-04,5268.55,0.1476,2412.669373579297,12266374.805185212,2229.6339,2615.7457999999997,1.2250689485451645,777.6379800000001,12264145.171285212,183.0354735792971,0.07586430017460546
2023-06-05,5197.53,0.2663,4360.352398426884,21869855.217346832,6316.7829,11770.7672,2.2176394540878466,1384.1022389999998,21863538.43444683,1956.430501573116,0.44868632688471505
2023-06-06,5087.26,0.2227,3659.65435597938,17965996.756334674,2540.6467000000002,2930.0532,0.7659355446069164,1132.932802,17963456.109634675,1119.0076559793797,0.3057686729761986
2023-06-07,5122.54,0.1865,3073.073821530047,15190975.548659608,2582.5022,3663.3017,1.043750872006224,955.35371,15188393.046459608,490.5716215300472,0.15963548226309687
2023-06-08,5063.43,0.2247,3636.9928833223753,17771110.81456898,2864.3436,3639.5944,1.0080904278226817,1137.752721,17768246.47096898,772.6492833223751,0.2124417913670933
2023-06-09,5046.69,0.1865,3061.054087602171,14907504.366493363,2939.3622,3931.4578999999994,1.3821180814439742,941.207685,14904565.004293364,121.69188760217094,0.03975489622840882
2023-06-10,4920.43,0.129,2037.998994287359,9676857.292760203,2696.9466,3343.4704,1.9676016649268206,634.7354700000001,9674160.346160203,658.9476057126412,0.32333068247811375
